Номер,Индекс координаты,Координаты X,Координаты Y,Координаты Z,Тип,Материал
3886,0,14.25,5.25,0,44,6
3886,1,13.75,5.25,0,44,6
3886,2,14.25,4.75,0,44,6
3886,3,13.75,4.75,0,44,6
3887,0,14.25,5.25,3.3,44,6
3887,1,13.75,5.25,3.3,44,6
3887,2,14.25,4.75,3.3,44,6
3887,3,13.75,4.75,3.3,44,6
3888,0,14.25,5.25,6.6,44,6
3888,1,13.75,5.25,6.6,44,6
3888,2,14.25,4.75,6.6,44,6
3888,3,13.75,4.75,6.6,44,6
3889,0,14.25,5.25,9.9,44,6
3889,1,13.75,5.25,9.9,44,6
3889,2,14.25,4.75,9.9,44,6
3889,3,13.75,4.75,9.9,44,6
3890,0,14.25,5.75,0,44,6
3890,1,13.75,5.75,0,44,6
3890,2,14.25,5.25,0,44,6
3890,3,13.75,5.25,0,44,6
3891,0,14.25,5.75,3.3,44,6
3891,1,13.75,5.75,3.3,44,6
3891,2,14.25,5.25,3.3,44,6
3891,3,13.75,5.25,3.3,44,6
3892,0,14.25,5.75,6.6,44,6
3892,1,13.75,5.75,6.6,44,6
3892,2,14.25,5.25,6.6,44,6
3892,3,13.75,5.25,6.6,44,6
3893,0,14.25,5.75,9.9,44,6
3893,1,13.75,5.75,9.9,44,6
3893,2,14.25,5.25,9.9,44,6
3893,3,13.75,5.25,9.9,44,6
3894,0,14.25,6.25,0,44,6
3894,1,13.75,6.25,0,44,6
3894,2,14.25,5.75,0,44,6
3894,3,13.75,5.75,0,44,6
3895,0,14.25,6.25,3.3,44,6
3895,1,13.75,6.25,3.3,44,6
3895,2,14.25,5.75,3.3,44,6
3895,3,13.75,5.75,3.3,44,6
3896,0,14.25,6.25,6.6,44,6
3896,1,13.75,6.25,6.6,44,6
3896,2,14.25,5.75,6.6,44,6
3896,3,13.75,5.75,6.6,44,6
3897,0,14.25,6.25,9.9,44,6
3897,1,13.75,6.25,9.9,44,6
3897,2,14.25,5.75,9.9,44,6
3897,3,13.75,5.75,9.9,44,6
3898,0,14.25,6.75,0,44,6
3898,1,13.75,6.75,0,44,6
3898,2,14.25,6.25,0,44,6
3898,3,13.75,6.25,0,44,6
3899,0,14.25,6.75,3.3,44,6
3899,1,13.75,6.75,3.3,44,6
3899,2,14.25,6.25,3.3,44,6
3899,3,13.75,6.25,3.3,44,6
3900,0,14.25,6.75,6.6,44,6
3900,1,13.75,6.75,6.6,44,6
3900,2,14.25,6.25,6.6,44,6
3900,3,13.75,6.25,6.6,44,6
3901,0,14.25,6.75,9.9,44,6
3901,1,13.75,6.75,9.9,44,6
3901,2,14.25,6.25,9.9,44,6
3901,3,13.75,6.25,9.9,44,6
3902,0,14.25,6.75,-3.3,44,4
3902,1,13.75,6.75,-3.3,44,4
3902,2,14.25,6.375,-3.3,44,4
3902,3,13.75,6.375,-3.3,44,4
3903,0,13.75,6.75,0,5,3
3903,1,14.25,6.75,0,5,3
3904,0,13.75,6.75,3.3,5,3
3904,1,14.25,6.75,3.3,5,3
3905,0,13.75,6.75,6.6,5,3
3905,1,14.25,6.75,6.6,5,3
3906,0,13.75,6.75,9.9,5,3
3906,1,14.25,6.75,9.9,5,3
3907,0,14.25,7.125,-3.3,44,4
3907,1,13.75,7.125,-3.3,44,4
3907,2,14.25,6.75,-3.3,44,4
3907,3,13.75,6.75,-3.3,44,4
3908,0,14.25,7.25,0,44,6
3908,1,13.75,7.25,0,44,6
3908,2,14.25,6.75,0,44,6
3908,3,13.75,6.75,0,44,6
3909,0,14.25,7.25,3.3,44,6
3909,1,13.75,7.25,3.3,44,6
3909,2,14.25,6.75,3.3,44,6
3909,3,13.75,6.75,3.3,44,6
3910,0,14.25,7.25,6.6,44,6
3910,1,13.75,7.25,6.6,44,6
3910,2,14.25,6.75,6.6,44,6
3910,3,13.75,6.75,6.6,44,6
3911,0,14.25,7.25,9.9,44,6
3911,1,13.75,7.25,9.9,44,6
3911,2,14.25,6.75,9.9,44,6
3911,3,13.75,6.75,9.9,44,6
3912,0,14.25,7.75,0,44,6
3912,1,13.75,7.75,0,44,6
3912,2,14.25,7.25,0,44,6
3912,3,13.75,7.25,0,44,6
3913,0,14.25,7.75,3.3,44,6
3913,1,13.75,7.75,3.3,44,6
3913,2,14.25,7.25,3.3,44,6
3913,3,13.75,7.25,3.3,44,6
3914,0,14.25,7.75,6.6,44,6
3914,1,13.75,7.75,6.6,44,6
3914,2,14.25,7.25,6.6,44,6
3914,3,13.75,7.25,6.6,44,6
3915,0,14.25,7.75,9.9,44,6
3915,1,13.75,7.75,9.9,44,6
3915,2,14.25,7.25,9.9,44,6
3915,3,13.75,7.25,9.9,44,6
3916,0,14.25,8.25,0,44,6
3916,1,13.75,8.25,0,44,6
3916,2,14.25,7.75,0,44,6
3916,3,13.75,7.75,0,44,6
3917,0,14.25,8.25,3.3,44,6
3917,1,13.75,8.25,3.3,44,6
3917,2,14.25,7.75,3.3,44,6
3917,3,13.75,7.75,3.3,44,6
3918,0,14.25,8.25,6.6,44,6
3918,1,13.75,8.25,6.6,44,6
3918,2,14.25,7.75,6.6,44,6
3918,3,13.75,7.75,6.6,44,6
3919,0,14.25,8.25,9.9,44,6
3919,1,13.75,8.25,9.9,44,6
3919,2,14.25,7.75,9.9,44,6
3919,3,13.75,7.75,9.9,44,6
3920,0,14.25,8.75,0,44,6
3920,1,13.75,8.75,0,44,6
3920,2,14.25,8.25,0,44,6
3920,3,13.75,8.25,0,44,6
3921,0,14.25,8.75,3.3,44,6
3921,1,13.75,8.75,3.3,44,6
3921,2,14.25,8.25,3.3,44,6
3921,3,13.75,8.25,3.3,44,6
3922,0,14.25,8.75,6.6,44,6
3922,1,13.75,8.75,6.6,44,6
3922,2,14.25,8.25,6.6,44,6
3922,3,13.75,8.25,6.6,44,6
3923,0,14.25,8.75,9.9,44,6
3923,1,13.75,8.75,9.9,44,6
3923,2,14.25,8.25,9.9,44,6
3923,3,13.75,8.25,9.9,44,6
3924,0,14.25,9.25,0,44,6
3924,1,13.75,9.25,0,44,6
3924,2,14.25,8.75,0,44,6
3924,3,13.75,8.75,0,44,6
3925,0,14.25,9.25,3.3,44,6
3925,1,13.75,9.25,3.3,44,6
3925,2,14.25,8.75,3.3,44,6
3925,3,13.75,8.75,3.3,44,6
3926,0,14.25,9.25,6.6,44,6
3926,1,13.75,9.25,6.6,44,6
3926,2,14.25,8.75,6.6,44,6
3926,3,13.75,8.75,6.6,44,6
3927,0,14.25,9.25,9.9,44,6
3927,1,13.75,9.25,9.9,44,6
3927,2,14.25,8.75,9.9,44,6
3927,3,13.75,8.75,9.9,44,6
3928,0,14.25,9.75,0,44,6
3928,1,13.75,9.75,0,44,6
3928,2,14.25,9.25,0,44,6
3928,3,13.75,9.25,0,44,6
3929,0,14.25,9.75,3.3,44,6
3929,1,13.75,9.75,3.3,44,6
3929,2,14.25,9.25,3.3,44,6
3929,3,13.75,9.25,3.3,44,6
3930,0,14.25,9.75,6.6,44,6
3930,1,13.75,9.75,6.6,44,6
3930,2,14.25,9.25,6.6,44,6
3930,3,13.75,9.25,6.6,44,6
3931,0,14.25,9.75,9.9,44,6
3931,1,13.75,9.75,9.9,44,6
3931,2,14.25,9.25,9.9,44,6
3931,3,13.75,9.25,9.9,44,6
3932,0,14.25,10.25,0,44,6
3932,1,13.75,10.25,0,44,6
3932,2,14.25,9.75,0,44,6
3932,3,13.75,9.75,0,44,6
3933,0,14.25,10.25,3.3,44,6
3933,1,13.75,10.25,3.3,44,6
3933,2,14.25,9.75,3.3,44,6
3933,3,13.75,9.75,3.3,44,6
3934,0,14.25,10.25,6.6,44,6
3934,1,13.75,10.25,6.6,44,6
3934,2,14.25,9.75,6.6,44,6
3934,3,13.75,9.75,6.6,44,6
3935,0,14.25,10.25,9.9,44,6
3935,1,13.75,10.25,9.9,44,6
3935,2,14.25,9.75,9.9,44,6
3935,3,13.75,9.75,9.9,44,6
3936,0,14.25,10.75,0,44,6
3936,1,13.75,10.75,0,44,6
3936,2,14.25,10.25,0,44,6
3936,3,13.75,10.25,0,44,6
3937,0,14.25,10.75,3.3,44,6
3937,1,13.75,10.75,3.3,44,6
3937,2,14.25,10.25,3.3,44,6
3937,3,13.75,10.25,3.3,44,6
3938,0,14.25,10.75,6.6,44,6
3938,1,13.75,10.75,6.6,44,6
3938,2,14.25,10.25,6.6,44,6
3938,3,13.75,10.25,6.6,44,6
3939,0,14.25,10.75,9.9,44,6
3939,1,13.75,10.75,9.9,44,6
3939,2,14.25,10.25,9.9,44,6
3939,3,13.75,10.25,9.9,44,6
3940,0,14.25,11.25,0,44,6
3940,1,13.75,11.25,0,44,6
3940,2,14.25,10.75,0,44,6
3940,3,13.75,10.75,0,44,6
3941,0,14.25,11.25,3.3,44,6
3941,1,13.75,11.25,3.3,44,6
3941,2,14.25,10.75,3.3,44,6
3941,3,13.75,10.75,3.3,44,6
3942,0,14.25,11.25,6.6,44,6
3942,1,13.75,11.25,6.6,44,6
3942,2,14.25,10.75,6.6,44,6
3942,3,13.75,10.75,6.6,44,6
3943,0,14.25,11.25,9.9,44,6
3943,1,13.75,11.25,9.9,44,6
3943,2,14.25,10.75,9.9,44,6
3943,3,13.75,10.75,9.9,44,6
3944,0,14.25,11.75,0,44,6
3944,1,13.75,11.75,0,44,6
3944,2,14.25,11.25,0,44,6
3944,3,13.75,11.25,0,44,6
3945,0,14.25,11.75,3.3,44,6
3945,1,13.75,11.75,3.3,44,6
3945,2,14.25,11.25,3.3,44,6
3945,3,13.75,11.25,3.3,44,6
3946,0,14.25,11.75,6.6,44,6
3946,1,13.75,11.75,6.6,44,6
3946,2,14.25,11.25,6.6,44,6
3946,3,13.75,11.25,6.6,44,6
3947,0,14.25,11.75,9.9,44,6
3947,1,13.75,11.75,9.9,44,6
3947,2,14.25,11.25,9.9,44,6
3947,3,13.75,11.25,9.9,44,6
3948,0,14.25,12.25,0,44,6
3948,1,13.75,12.25,0,44,6
3948,2,14.25,11.75,0,44,6
3948,3,13.75,11.75,0,44,6
3949,0,14.25,12.25,3.3,44,6
3949,1,13.75,12.25,3.3,44,6
3949,2,14.25,11.75,3.3,44,6
3949,3,13.75,11.75,3.3,44,6
3950,0,14.25,12.25,6.6,44,6
3950,1,13.75,12.25,6.6,44,6
3950,2,14.25,11.75,6.6,44,6
3950,3,13.75,11.75,6.6,44,6
3951,0,14.25,12.25,9.9,44,6
3951,1,13.75,12.25,9.9,44,6
3951,2,14.25,11.75,9.9,44,6
3951,3,13.75,11.75,9.9,44,6
3952,0,14.25,12.75,0,44,6
3952,1,13.75,12.75,0,44,6
3952,2,14.25,12.25,0,44,6
3952,3,13.75,12.25,0,44,6
3953,0,14.25,12.75,3.3,44,6
3953,1,13.75,12.75,3.3,44,6
3953,2,14.25,12.25,3.3,44,6
3953,3,13.75,12.25,3.3,44,6
3954,0,14.25,12.75,6.6,44,6
3954,1,13.75,12.75,6.6,44,6
3954,2,14.25,12.25,6.6,44,6
3954,3,13.75,12.25,6.6,44,6
3955,0,14.25,12.75,9.9,44,6
3955,1,13.75,12.75,9.9,44,6
3955,2,14.25,12.25,9.9,44,6
3955,3,13.75,12.25,9.9,44,6
3956,0,14.25,12.75,-3.3,44,4
3956,1,13.75,12.75,-3.3,44,4
3956,2,14.25,12.375,-3.3,44,4
3956,3,13.75,12.375,-3.3,44,4
3957,0,14.25,12.75,-2.75,44,7
3957,1,14.25,12.75,-3.3,44,7
3957,2,13.75,12.75,-2.75,44,7
3957,3,13.75,12.75,-3.3,44,7
3958,0,14.25,12.75,-2.2,44,7
3958,1,14.25,12.75,-2.75,44,7
3958,2,13.75,12.75,-2.2,44,7
3958,3,13.75,12.75,-2.75,44,7
3959,0,14.25,12.75,-1.65,44,7
3959,1,14.25,12.75,-2.2,44,7
3959,2,13.75,12.75,-1.65,44,7
3959,3,13.75,12.75,-2.2,44,7
3960,0,14.25,12.75,-1.1,44,7
3960,1,14.25,12.75,-1.65,44,7
3960,2,13.75,12.75,-1.1,44,7
3960,3,13.75,12.75,-1.65,44,7
3961,0,14.25,12.75,-0.55,44,7
3961,1,14.25,12.75,-1.1,44,7
3961,2,13.75,12.75,-0.55,44,7
3961,3,13.75,12.75,-1.1,44,7
3962,0,14.25,12.75,0,44,7
3962,1,14.25,12.75,-0.55,44,7
3962,2,13.75,12.75,0,44,7
3962,3,13.75,12.75,-0.55,44,7
3963,0,13.75,12.75,0,5,3
3963,1,14.25,12.75,0,5,3
3964,0,13.75,12.75,3.3,5,3
3964,1,14.25,12.75,3.3,5,3
3965,0,13.75,12.75,6.6,5,3
3965,1,14.25,12.75,6.6,5,3
3966,0,13.75,12.75,9.9,5,3
3966,1,14.25,12.75,9.9,5,3
3967,0,14.25,13.125,-3.3,44,4
3967,1,13.75,13.125,-3.3,44,4
3967,2,14.25,12.75,-3.3,44,4
3967,3,13.75,12.75,-3.3,44,4
3968,0,14.75,0.75,-3.3,44,4
3968,1,14.25,0.75,-3.3,44,4
3968,2,14.75,0.375,-3.3,44,4
3968,3,14.25,0.375,-3.3,44,4
3969,0,14.75,0.75,-2.75,44,7
3969,1,14.75,0.75,-3.3,44,7
3969,2,14.25,0.75,-2.75,44,7
3969,3,14.25,0.75,-3.3,44,7
3970,0,14.75,0.75,-2.2,44,7
3970,1,14.75,0.75,-2.75,44,7
3970,2,14.25,0.75,-2.2,44,7
3970,3,14.25,0.75,-2.75,44,7
3971,0,14.75,0.75,-1.65,44,7
3971,1,14.75,0.75,-2.2,44,7
3971,2,14.25,0.75,-1.65,44,7
3971,3,14.25,0.75,-2.2,44,7
3972,0,14.75,0.75,-1.1,44,7
3972,1,14.75,0.75,-1.65,44,7
3972,2,14.25,0.75,-1.1,44,7
3972,3,14.25,0.75,-1.65,44,7
3973,0,14.75,0.75,-0.55,44,7
3973,1,14.75,0.75,-1.1,44,7
3973,2,14.25,0.75,-0.55,44,7
3973,3,14.25,0.75,-1.1,44,7
3974,0,14.75,0.75,0,44,7
3974,1,14.75,0.75,-0.55,44,7
3974,2,14.25,0.75,0,44,7
3974,3,14.25,0.75,-0.55,44,7
3975,0,14.25,0.75,0,5,3
3975,1,14.75,0.75,0,5,3
3976,0,14.25,0.75,3.3,5,3
3976,1,14.75,0.75,3.3,5,3
3977,0,14.25,0.75,6.6,5,3
3977,1,14.75,0.75,6.6,5,3
3978,0,14.25,0.75,9.9,5,3
3978,1,14.75,0.75,9.9,5,3
3979,0,14.75,1.125,-3.3,44,4
3979,1,14.25,1.125,-3.3,44,4
3979,2,14.75,0.75,-3.3,44,4
3979,3,14.25,0.75,-3.3,44,4
3980,0,14.75,1.25,0,44,6
3980,1,14.25,1.25,0,44,6
3980,2,14.75,0.75,0,44,6
3980,3,14.25,0.75,0,44,6
3981,0,14.75,1.25,3.3,44,6
3981,1,14.25,1.25,3.3,44,6
3981,2,14.75,0.75,3.3,44,6
3981,3,14.25,0.75,3.3,44,6
3982,0,14.75,1.25,6.6,44,6
3982,1,14.25,1.25,6.6,44,6
3982,2,14.75,0.75,6.6,44,6
3982,3,14.25,0.75,6.6,44,6
3983,0,14.75,1.25,9.9,44,6
3983,1,14.25,1.25,9.9,44,6
3983,2,14.75,0.75,9.9,44,6
3983,3,14.25,0.75,9.9,44,6
3984,0,14.75,1.75,0,44,6
3984,1,14.25,1.75,0,44,6
3984,2,14.75,1.25,0,44,6
3984,3,14.25,1.25,0,44,6
3985,0,14.75,1.75,3.3,44,6
3985,1,14.25,1.75,3.3,44,6
3985,2,14.75,1.25,3.3,44,6
3985,3,14.25,1.25,3.3,44,6
3986,0,14.75,1.75,6.6,44,6
3986,1,14.25,1.75,6.6,44,6
3986,2,14.75,1.25,6.6,44,6
3986,3,14.25,1.25,6.6,44,6
3987,0,14.75,1.75,9.9,44,6
3987,1,14.25,1.75,9.9,44,6
3987,2,14.75,1.25,9.9,44,6
3987,3,14.25,1.25,9.9,44,6
3988,0,14.75,2.25,0,44,6
3988,1,14.25,2.25,0,44,6
3988,2,14.75,1.75,0,44,6
3988,3,14.25,1.75,0,44,6
3989,0,14.75,2.25,3.3,44,6
3989,1,14.25,2.25,3.3,44,6
3989,2,14.75,1.75,3.3,44,6
3989,3,14.25,1.75,3.3,44,6
3990,0,14.75,2.25,6.6,44,6
3990,1,14.25,2.25,6.6,44,6
3990,2,14.75,1.75,6.6,44,6
3990,3,14.25,1.75,6.6,44,6
3991,0,14.75,2.25,9.9,44,6
3991,1,14.25,2.25,9.9,44,6
3991,2,14.75,1.75,9.9,44,6
3991,3,14.25,1.75,9.9,44,6
3992,0,14.75,2.75,0,44,6
3992,1,14.25,2.75,0,44,6
3992,2,14.75,2.25,0,44,6
3992,3,14.25,2.25,0,44,6
3993,0,14.75,2.75,3.3,44,6
3993,1,14.25,2.75,3.3,44,6
3993,2,14.75,2.25,3.3,44,6
3993,3,14.25,2.25,3.3,44,6
3994,0,14.75,2.75,6.6,44,6
3994,1,14.25,2.75,6.6,44,6
3994,2,14.75,2.25,6.6,44,6
3994,3,14.25,2.25,6.6,44,6
3995,0,14.75,2.75,9.9,44,6
3995,1,14.25,2.75,9.9,44,6
3995,2,14.75,2.25,9.9,44,6
3995,3,14.25,2.25,9.9,44,6
3996,0,14.75,3.25,0,44,6
3996,1,14.25,3.25,0,44,6
3996,2,14.75,2.75,0,44,6
3996,3,14.25,2.75,0,44,6
3997,0,14.75,3.25,3.3,44,6
3997,1,14.25,3.25,3.3,44,6
3997,2,14.75,2.75,3.3,44,6
3997,3,14.25,2.75,3.3,44,6
3998,0,14.75,3.25,6.6,44,6
3998,1,14.25,3.25,6.6,44,6
3998,2,14.75,2.75,6.6,44,6
3998,3,14.25,2.75,6.6,44,6
3999,0,14.75,3.25,9.9,44,6
3999,1,14.25,3.25,9.9,44,6
3999,2,14.75,2.75,9.9,44,6
3999,3,14.25,2.75,9.9,44,6
4000,0,14.75,3.75,0,44,6
4000,1,14.25,3.75,0,44,6
4000,2,14.75,3.25,0,44,6
4000,3,14.25,3.25,0,44,6
4001,0,14.75,3.75,3.3,44,6
4001,1,14.25,3.75,3.3,44,6
4001,2,14.75,3.25,3.3,44,6
4001,3,14.25,3.25,3.3,44,6
4002,0,14.75,3.75,6.6,44,6
4002,1,14.25,3.75,6.6,44,6
4002,2,14.75,3.25,6.6,44,6
4002,3,14.25,3.25,6.6,44,6
4003,0,14.75,3.75,9.9,44,6
4003,1,14.25,3.75,9.9,44,6
4003,2,14.75,3.25,9.9,44,6
4003,3,14.25,3.25,9.9,44,6
4004,0,14.75,4.25,0,44,6
4004,1,14.25,4.25,0,44,6
4004,2,14.75,3.75,0,44,6
4004,3,14.25,3.75,0,44,6
4005,0,14.75,4.25,3.3,44,6
4005,1,14.25,4.25,3.3,44,6
4005,2,14.75,3.75,3.3,44,6
4005,3,14.25,3.75,3.3,44,6
4006,0,14.75,4.25,6.6,44,6
4006,1,14.25,4.25,6.6,44,6
4006,2,14.75,3.75,6.6,44,6
4006,3,14.25,3.75,6.6,44,6
4007,0,14.75,4.25,9.9,44,6
4007,1,14.25,4.25,9.9,44,6
4007,2,14.75,3.75,9.9,44,6
4007,3,14.25,3.75,9.9,44,6
4008,0,14.75,4.75,0,44,6
4008,1,14.25,4.75,0,44,6
4008,2,14.75,4.25,0,44,6
4008,3,14.25,4.25,0,44,6
4009,0,14.75,4.75,3.3,44,6
4009,1,14.25,4.75,3.3,44,6
4009,2,14.75,4.25,3.3,44,6
4009,3,14.25,4.25,3.3,44,6
4010,0,14.75,4.75,6.6,44,6
4010,1,14.25,4.75,6.6,44,6
4010,2,14.75,4.25,6.6,44,6
4010,3,14.25,4.25,6.6,44,6
4011,0,14.75,4.75,9.9,44,6
4011,1,14.25,4.75,9.9,44,6
4011,2,14.75,4.25,9.9,44,6
4011,3,14.25,4.25,9.9,44,6
4012,0,14.75,5.25,0,44,6
4012,1,14.25,5.25,0,44,6
4012,2,14.75,4.75,0,44,6
4012,3,14.25,4.75,0,44,6
4013,0,14.75,5.25,3.3,44,6
4013,1,14.25,5.25,3.3,44,6
4013,2,14.75,4.75,3.3,44,6
4013,3,14.25,4.75,3.3,44,6
4014,0,14.75,5.25,6.6,44,6
4014,1,14.25,5.25,6.6,44,6
4014,2,14.75,4.75,6.6,44,6
4014,3,14.25,4.75,6.6,44,6
4015,0,14.75,5.25,9.9,44,6
4015,1,14.25,5.25,9.9,44,6
4015,2,14.75,4.75,9.9,44,6
4015,3,14.25,4.75,9.9,44,6
4016,0,14.75,5.75,0,44,6
4016,1,14.25,5.75,0,44,6
4016,2,14.75,5.25,0,44,6
4016,3,14.25,5.25,0,44,6
4017,0,14.75,5.75,3.3,44,6
4017,1,14.25,5.75,3.3,44,6
4017,2,14.75,5.25,3.3,44,6
4017,3,14.25,5.25,3.3,44,6
4018,0,14.75,5.75,6.6,44,6
4018,1,14.25,5.75,6.6,44,6
4018,2,14.75,5.25,6.6,44,6
4018,3,14.25,5.25,6.6,44,6
4019,0,14.75,5.75,9.9,44,6
4019,1,14.25,5.75,9.9,44,6
4019,2,14.75,5.25,9.9,44,6
4019,3,14.25,5.25,9.9,44,6
4020,0,14.75,6.25,0,44,6
4020,1,14.25,6.25,0,44,6
4020,2,14.75,5.75,0,44,6
4020,3,14.25,5.75,0,44,6
4021,0,14.75,6.25,3.3,44,6
4021,1,14.25,6.25,3.3,44,6
4021,2,14.75,5.75,3.3,44,6
4021,3,14.25,5.75,3.3,44,6
4022,0,14.75,6.25,6.6,44,6
4022,1,14.25,6.25,6.6,44,6
4022,2,14.75,5.75,6.6,44,6
4022,3,14.25,5.75,6.6,44,6
4023,0,14.75,6.25,9.9,44,6
4023,1,14.25,6.25,9.9,44,6
4023,2,14.75,5.75,9.9,44,6
4023,3,14.25,5.75,9.9,44,6
4024,0,14.75,6.75,0,44,6
4024,1,14.25,6.75,0,44,6
4024,2,14.75,6.25,0,44,6
4024,3,14.25,6.25,0,44,6
4025,0,14.75,6.75,3.3,44,6
4025,1,14.25,6.75,3.3,44,6
4025,2,14.75,6.25,3.3,44,6
4025,3,14.25,6.25,3.3,44,6
4026,0,14.75,6.75,6.6,44,6
4026,1,14.25,6.75,6.6,44,6
4026,2,14.75,6.25,6.6,44,6
4026,3,14.25,6.25,6.6,44,6
4027,0,14.75,6.75,9.9,44,6
4027,1,14.25,6.75,9.9,44,6
4027,2,14.75,6.25,9.9,44,6
4027,3,14.25,6.25,9.9,44,6
4028,0,14.75,6.75,-3.3,44,4
4028,1,14.25,6.75,-3.3,44,4
4028,2,14.75,6.375,-3.3,44,4
4028,3,14.25,6.375,-3.3,44,4
4029,0,14.25,6.75,0,5,3
4029,1,14.75,6.75,0,5,3
4030,0,14.25,6.75,3.3,5,3
4030,1,14.75,6.75,3.3,5,3
4031,0,14.25,6.75,6.6,5,3
4031,1,14.75,6.75,6.6,5,3
4032,0,14.25,6.75,9.9,5,3
4032,1,14.75,6.75,9.9,5,3
4033,0,14.75,7.125,-3.3,44,4
4033,1,14.25,7.125,-3.3,44,4
4033,2,14.75,6.75,-3.3,44,4
4033,3,14.25,6.75,-3.3,44,4
4034,0,14.75,7.25,0,44,6
4034,1,14.25,7.25,0,44,6
4034,2,14.75,6.75,0,44,6
4034,3,14.25,6.75,0,44,6
4035,0,14.75,7.25,3.3,44,6
4035,1,14.25,7.25,3.3,44,6
4035,2,14.75,6.75,3.3,44,6
4035,3,14.25,6.75,3.3,44,6
4036,0,14.75,7.25,6.6,44,6
4036,1,14.25,7.25,6.6,44,6
4036,2,14.75,6.75,6.6,44,6
4036,3,14.25,6.75,6.6,44,6
4037,0,14.75,7.25,9.9,44,6
4037,1,14.25,7.25,9.9,44,6
4037,2,14.75,6.75,9.9,44,6
4037,3,14.25,6.75,9.9,44,6
4038,0,14.75,7.75,0,44,6
4038,1,14.25,7.75,0,44,6
4038,2,14.75,7.25,0,44,6
4038,3,14.25,7.25,0,44,6
4039,0,14.75,7.75,3.3,44,6
4039,1,14.25,7.75,3.3,44,6
4039,2,14.75,7.25,3.3,44,6
4039,3,14.25,7.25,3.3,44,6
4040,0,14.75,7.75,6.6,44,6
4040,1,14.25,7.75,6.6,44,6
4040,2,14.75,7.25,6.6,44,6
4040,3,14.25,7.25,6.6,44,6
4041,0,14.75,7.75,9.9,44,6
4041,1,14.25,7.75,9.9,44,6
4041,2,14.75,7.25,9.9,44,6
4041,3,14.25,7.25,9.9,44,6
4042,0,14.75,8.25,0,44,6
4042,1,14.25,8.25,0,44,6
4042,2,14.75,7.75,0,44,6
4042,3,14.25,7.75,0,44,6
4043,0,14.75,8.25,3.3,44,6
4043,1,14.25,8.25,3.3,44,6
4043,2,14.75,7.75,3.3,44,6
4043,3,14.25,7.75,3.3,44,6
4044,0,14.75,8.25,6.6,44,6
4044,1,14.25,8.25,6.6,44,6
4044,2,14.75,7.75,6.6,44,6
4044,3,14.25,7.75,6.6,44,6
4045,0,14.75,8.25,9.9,44,6
4045,1,14.25,8.25,9.9,44,6
4045,2,14.75,7.75,9.9,44,6
4045,3,14.25,7.75,9.9,44,6
4046,0,14.75,8.75,0,44,6
4046,1,14.25,8.75,0,44,6
4046,2,14.75,8.25,0,44,6
4046,3,14.25,8.25,0,44,6
4047,0,14.75,8.75,3.3,44,6
4047,1,14.25,8.75,3.3,44,6
4047,2,14.75,8.25,3.3,44,6
4047,3,14.25,8.25,3.3,44,6
4048,0,14.75,8.75,6.6,44,6
4048,1,14.25,8.75,6.6,44,6
4048,2,14.75,8.25,6.6,44,6
4048,3,14.25,8.25,6.6,44,6
4049,0,14.75,8.75,9.9,44,6
4049,1,14.25,8.75,9.9,44,6
4049,2,14.75,8.25,9.9,44,6
4049,3,14.25,8.25,9.9,44,6
4050,0,14.75,9.25,0,44,6
4050,1,14.25,9.25,0,44,6
4050,2,14.75,8.75,0,44,6
4050,3,14.25,8.75,0,44,6
4051,0,14.75,9.25,3.3,44,6
4051,1,14.25,9.25,3.3,44,6
4051,2,14.75,8.75,3.3,44,6
4051,3,14.25,8.75,3.3,44,6
4052,0,14.75,9.25,6.6,44,6
4052,1,14.25,9.25,6.6,44,6
4052,2,14.75,8.75,6.6,44,6
4052,3,14.25,8.75,6.6,44,6
4053,0,14.75,9.25,9.9,44,6
4053,1,14.25,9.25,9.9,44,6
4053,2,14.75,8.75,9.9,44,6
4053,3,14.25,8.75,9.9,44,6
4054,0,14.75,9.75,0,44,6
4054,1,14.25,9.75,0,44,6
4054,2,14.75,9.25,0,44,6
4054,3,14.25,9.25,0,44,6
4055,0,14.75,9.75,3.3,44,6
4055,1,14.25,9.75,3.3,44,6
4055,2,14.75,9.25,3.3,44,6
4055,3,14.25,9.25,3.3,44,6
4056,0,14.75,9.75,6.6,44,6
4056,1,14.25,9.75,6.6,44,6
4056,2,14.75,9.25,6.6,44,6
4056,3,14.25,9.25,6.6,44,6
4057,0,14.75,9.75,9.9,44,6
4057,1,14.25,9.75,9.9,44,6
4057,2,14.75,9.25,9.9,44,6
4057,3,14.25,9.25,9.9,44,6
4058,0,14.75,10.25,0,44,6
4058,1,14.25,10.25,0,44,6
4058,2,14.75,9.75,0,44,6
4058,3,14.25,9.75,0,44,6
4059,0,14.75,10.25,3.3,44,6
4059,1,14.25,10.25,3.3,44,6
4059,2,14.75,9.75,3.3,44,6
4059,3,14.25,9.75,3.3,44,6
4060,0,14.75,10.25,6.6,44,6
4060,1,14.25,10.25,6.6,44,6
4060,2,14.75,9.75,6.6,44,6
4060,3,14.25,9.75,6.6,44,6
4061,0,14.75,10.25,9.9,44,6
4061,1,14.25,10.25,9.9,44,6
4061,2,14.75,9.75,9.9,44,6
4061,3,14.25,9.75,9.9,44,6
4062,0,14.75,10.75,0,44,6
4062,1,14.25,10.75,0,44,6
4062,2,14.75,10.25,0,44,6
4062,3,14.25,10.25,0,44,6
